2013-11-27;559356
2013-11-28;560059
2013-12-03;563008
2013-12-04;563263
2013-12-05;563706
2013-12-09;566303
2013-12-10;567111
2013-12-18;568501
2013-12-19;569003
2013-12-31;576354
2014-01-15;582166
2014-01-20;589045
2014-01-23;590749
2014-01-26;591862
2014-01-27;592623
2014-01-28;592864
2014-01-29;593186
2014-02-02;593693
2014-02-04;591922
2014-02-06;596800
2014-02-09;597937
2014-02-10;598690
2014-02-13;571457
2014-02-18;573425
2014-02-20;574410
2014-02-23;576428
2014-02-25;577786
2014-03-05;581535
2014-03-06;582080
2014-03-09;584406
2014-03-10;584600
2014-03-23;587308
2014-03-30;588979
2014-04-06;588980
2014-04-07;590515
2014-04-10;589792
2014-04-29;595369
2014-04-30;594258
2014-05-04;593346
2014-05-20;596062
2014-05-30;599458
2014-06-01;599408
2014-06-04;594381
2014-06-05;595082
2014-06-08;597328
2014-06-26;599461
2014-07-01;604868
2014-07-03;605270
2014-07-07;605526
2014-07-08;605660
2014-07-09;605719
2014-07-15;606653
2014-07-16;606716
2014-07-20;606993
2014-07-21;607193
2014-07-23;607443
2014-07-24;607500
2014-07-27;607878
2014-07-30;608373
2014-07-31;608534
2014-08-03;608889
2014-08-07;609376
2014-08-11;609692
2014-08-21;611685
2014-08-26;612737
2014-08-28;613252
2014-09-03;614819
2014-09-07;615546
2014-09-09;615792
2014-09-18;618086
2014-09-29;619163
2014-10-08;619306
2014-10-09;619376
2014-10-28;618508
2014-11-11;618420
2014-11-20;618615
2014-12-07;620441
2014-12-29;623001
2014-12-30;622865
2015-01-04;623338
2015-01-05;622672
2015-01-06;622682
2015-01-07;622384
2015-01-13;622397
2015-01-14;622324
2015-01-15;622287
2015-01-18;622405
2015-01-19;622380
2015-01-20;622045
2015-01-21;622173
2015-01-22;621773
2015-01-26;621918
2015-02-03;622106
2015-02-08;619315
2015-02-09;619318
2015-02-11;619102
2015-02-12;619160
2015-02-15;616589
2015-02-16;622586
2015-02-22;623060
2015-02-23;623241
2015-02-24;623289
2015-02-25;623447
2015-03-01;623908
2015-03-02;623974
2015-03-04;624244
2015-03-05;624325
2015-03-08;624513
2015-03-10;624854
2015-03-11;624961
2015-03-12;625177
2015-03-15;625598
2015-03-17;626136
2015-03-18;626357
2015-03-22;626905
2015-03-23;626932
2015-03-24;627010
2015-03-26;627295
2015-04-08;628427
2015-05-06;627287
2015-05-28;628160
2015-06-17;629128
2015-08-13;630099
2015-08-16;630224
2015-08-23;629245
